,Région,Rayonnement solaire global (W/m2),Année,Heure,Saison,Energie (W.h-1.m2-1),mois,an,Tarif ≤ 9 kWc,Tarif ≤ 3 kWc
3029,Nouvelle-Aquitaine,100.8,2022-01-14,18:00:00,Hiver,5.6,1,2022,15.21,17.89
3030,Nouvelle-Aquitaine,274.2,2022-01-14,15:00:00,Hiver,18.279999999999998,1,2022,15.21,17.89
3031,Nouvelle-Aquitaine,0.0,2022-01-14,06:00:00,Hiver,0.0,1,2022,15.21,17.89
3032,Nouvelle-Aquitaine,0.0,2022-01-15,21:00:00,Hiver,0.0,1,2022,15.21,17.89
3033,Nouvelle-Aquitaine,0.0,2022-01-15,06:00:00,Hiver,0.0,1,2022,15.21,17.89
3034,Nouvelle-Aquitaine,72.19,2022-01-15,09:00:00,Hiver,8.02111111111111,1,2022,15.21,17.89
3035,Nouvelle-Aquitaine,239.69,2022-01-15,12:00:00,Hiver,19.974166666666665,1,2022,15.21,17.89
3036,Nouvelle-Aquitaine,0.0,2022-01-15,03:00:00,Hiver,0.0,1,2022,15.21,17.89
3037,Nouvelle-Aquitaine,0.0,2022-01-15,00:00:00,Hiver,0.0,1,2022,15.21,17.89
3038,Nouvelle-Aquitaine,93.51,2022-01-15,18:00:00,Hiver,5.195,1,2022,15.21,17.89
3039,Nouvelle-Aquitaine,265.92,2022-01-15,15:00:00,Hiver,17.728,1,2022,15.21,17.89
3040,Nouvelle-Aquitaine,0.0,2022-01-16,21:00:00,Hiver,0.0,1,2022,15.21,17.89
3041,Nouvelle-Aquitaine,0.0,2022-01-16,00:00:00,Hiver,0.0,1,2022,15.21,17.89
3042,Nouvelle-Aquitaine,251.16,2022-01-16,15:00:00,Hiver,16.744,1,2022,15.21,17.89
3043,Nouvelle-Aquitaine,97.32,2022-01-16,18:00:00,Hiver,5.406666666666666,1,2022,15.21,17.89
3044,Nouvelle-Aquitaine,0.0,2022-01-16,03:00:00,Hiver,0.0,1,2022,15.21,17.89
3045,Nouvelle-Aquitaine,218.57,2022-01-16,12:00:00,Hiver,18.214166666666667,1,2022,15.21,17.89
3046,Nouvelle-Aquitaine,73.62,2022-01-16,09:00:00,Hiver,8.18,1,2022,15.21,17.89
3047,Nouvelle-Aquitaine,0.0,2022-01-16,06:00:00,Hiver,0.0,1,2022,15.21,17.89
3048,Nouvelle-Aquitaine,56.98,2022-01-17,09:00:00,Hiver,6.3311111111111105,1,2022,15.21,17.89
3049,Nouvelle-Aquitaine,0.0,2022-01-17,21:00:00,Hiver,0.0,1,2022,15.21,17.89
3050,Nouvelle-Aquitaine,0.0,2022-01-17,00:00:00,Hiver,0.0,1,2022,15.21,17.89
3051,Nouvelle-Aquitaine,0.0,2022-01-17,03:00:00,Hiver,0.0,1,2022,15.21,17.89
3052,Nouvelle-Aquitaine,172.76,2022-01-17,12:00:00,Hiver,14.396666666666667,1,2022,15.21,17.89
3053,Nouvelle-Aquitaine,204.98,2022-01-17,15:00:00,Hiver,13.665333333333333,1,2022,15.21,17.89
3054,Nouvelle-Aquitaine,0.0,2022-01-17,06:00:00,Hiver,0.0,1,2022,15.21,17.89
3055,Nouvelle-Aquitaine,79.31,2022-01-17,18:00:00,Hiver,4.4061111111111115,1,2022,15.21,17.89
3056,Nouvelle-Aquitaine,225.73,2022-01-18,15:00:00,Hiver,15.048666666666666,1,2022,15.21,17.89
3057,Nouvelle-Aquitaine,0.0,2022-01-18,03:00:00,Hiver,0.0,1,2022,15.21,17.89
3058,Nouvelle-Aquitaine,0.0,2022-01-18,00:00:00,Hiver,0.0,1,2022,15.21,17.89
3059,Nouvelle-Aquitaine,68.77,2022-01-18,09:00:00,Hiver,7.641111111111111,1,2022,15.21,17.89
3060,Nouvelle-Aquitaine,196.74,2022-01-18,12:00:00,Hiver,16.395,1,2022,15.21,17.89
3061,Nouvelle-Aquitaine,91.56,2022-01-18,18:00:00,Hiver,5.086666666666667,1,2022,15.21,17.89
3062,Nouvelle-Aquitaine,0.0,2022-01-18,21:00:00,Hiver,0.0,1,2022,15.21,17.89
3063,Nouvelle-Aquitaine,0.0,2022-01-18,06:00:00,Hiver,0.0,1,2022,15.21,17.89
3064,Nouvelle-Aquitaine,0.0,2022-01-19,00:00:00,Hiver,0.0,1,2022,15.21,17.89
3065,Nouvelle-Aquitaine,0.0,2022-01-19,06:00:00,Hiver,0.0,1,2022,15.21,17.89
3066,Nouvelle-Aquitaine,0.0,2022-01-19,21:00:00,Hiver,0.0,1,2022,15.21,17.89
3067,Nouvelle-Aquitaine,102.63,2022-01-19,18:00:00,Hiver,5.701666666666666,1,2022,15.21,17.89
3068,Nouvelle-Aquitaine,0.0,2022-01-19,03:00:00,Hiver,0.0,1,2022,15.21,17.89
3069,Nouvelle-Aquitaine,80.23,2022-01-19,09:00:00,Hiver,8.914444444444445,1,2022,15.21,17.89
3070,Nouvelle-Aquitaine,170.52,2022-01-19,12:00:00,Hiver,14.21,1,2022,15.21,17.89
3071,Nouvelle-Aquitaine,197.16,2022-01-19,15:00:00,Hiver,13.144,1,2022,15.21,17.89
3072,Nouvelle-Aquitaine,171.8,2022-01-20,15:00:00,Hiver,11.453333333333335,1,2022,15.21,17.89
3073,Nouvelle-Aquitaine,0.0,2022-01-20,00:00:00,Hiver,0.0,1,2022,15.21,17.89
3074,Nouvelle-Aquitaine,0.0,2022-01-20,03:00:00,Hiver,0.0,1,2022,15.21,17.89
3075,Nouvelle-Aquitaine,55.93,2022-01-20,09:00:00,Hiver,6.214444444444444,1,2022,15.21,17.89
3076,Nouvelle-Aquitaine,140.6,2022-01-20,12:00:00,Hiver,11.716666666666667,1,2022,15.21,17.89
3077,Nouvelle-Aquitaine,0.0,2022-01-20,21:00:00,Hiver,0.0,1,2022,15.21,17.89
3078,Nouvelle-Aquitaine,0.0,2022-01-20,06:00:00,Hiver,0.0,1,2022,15.21,17.89
3079,Nouvelle-Aquitaine,75.51,2022-01-20,18:00:00,Hiver,4.195,1,2022,15.21,17.89
3080,Nouvelle-Aquitaine,0.0,2022-01-21,21:00:00,Hiver,0.0,1,2022,15.21,17.89
3081,Nouvelle-Aquitaine,0.0,2022-01-21,06:00:00,Hiver,0.0,1,2022,15.21,17.89
3082,Nouvelle-Aquitaine,229.09,2022-01-21,12:00:00,Hiver,19.090833333333332,1,2022,15.21,17.89
3083,Nouvelle-Aquitaine,0.0,2022-01-21,03:00:00,Hiver,0.0,1,2022,15.21,17.89
3084,Nouvelle-Aquitaine,77.72,2022-01-21,09:00:00,Hiver,8.635555555555555,1,2022,15.21,17.89
3085,Nouvelle-Aquitaine,252.46,2022-01-21,15:00:00,Hiver,16.830666666666666,1,2022,15.21,17.89
3086,Nouvelle-Aquitaine,0.0,2022-01-21,00:00:00,Hiver,0.0,1,2022,15.21,17.89
3087,Nouvelle-Aquitaine,103.72,2022-01-21,18:00:00,Hiver,5.762222222222222,1,2022,15.21,17.89
3088,Nouvelle-Aquitaine,0.0,2022-01-22,06:00:00,Hiver,0.0,1,2022,15.21,17.89
3089,Nouvelle-Aquitaine,122.32,2022-01-22,18:00:00,Hiver,6.795555555555556,1,2022,15.21,17.89
3090,Nouvelle-Aquitaine,0.0,2022-01-22,00:00:00,Hiver,0.0,1,2022,15.21,17.89
3091,Nouvelle-Aquitaine,91.03,2022-01-22,09:00:00,Hiver,10.114444444444445,1,2022,15.21,17.89
3092,Nouvelle-Aquitaine,259.99,2022-01-22,12:00:00,Hiver,21.665833333333335,1,2022,15.21,17.89
3093,Nouvelle-Aquitaine,0.0,2022-01-22,21:00:00,Hiver,0.0,1,2022,15.21,17.89
3094,Nouvelle-Aquitaine,0.0,2022-01-22,03:00:00,Hiver,0.0,1,2022,15.21,17.89
3095,Nouvelle-Aquitaine,293.64,2022-01-22,15:00:00,Hiver,19.576,1,2022,15.21,17.89
3096,Nouvelle-Aquitaine,261.54,2022-01-23,12:00:00,Hiver,21.795,1,2022,15.21,17.89
3097,Nouvelle-Aquitaine,92.37,2022-01-23,09:00:00,Hiver,10.263333333333334,1,2022,15.21,17.89
3098,Nouvelle-Aquitaine,125.24,2022-01-23,18:00:00,Hiver,6.957777777777777,1,2022,15.21,17.89
3099,Nouvelle-Aquitaine,0.0,2022-01-23,00:00:00,Hiver,0.0,1,2022,15.21,17.89
3100,Nouvelle-Aquitaine,0.0,2022-01-23,03:00:00,Hiver,0.0,1,2022,15.21,17.89
3101,Nouvelle-Aquitaine,0.0,2022-01-23,21:00:00,Hiver,0.0,1,2022,15.21,17.89
3102,Nouvelle-Aquitaine,299.71,2022-01-23,15:00:00,Hiver,19.980666666666664,1,2022,15.21,17.89
3103,Nouvelle-Aquitaine,0.0,2022-01-23,06:00:00,Hiver,0.0,1,2022,15.21,17.89
3104,Nouvelle-Aquitaine,123.52,2022-01-24,18:00:00,Hiver,6.862222222222222,1,2022,15.21,17.89
3105,Nouvelle-Aquitaine,89.29,2022-01-24,09:00:00,Hiver,9.921111111111111,1,2022,15.21,17.89
3106,Nouvelle-Aquitaine,0.0,2022-01-24,03:00:00,Hiver,0.0,1,2022,15.21,17.89
3107,Nouvelle-Aquitaine,0.0,2022-01-24,21:00:00,Hiver,0.0,1,2022,15.21,17.89
3108,Nouvelle-Aquitaine,268.05,2022-01-24,12:00:00,Hiver,22.337500000000002,1,2022,15.21,17.89
3109,Nouvelle-Aquitaine,0.0,2022-01-24,00:00:00,Hiver,0.0,1,2022,15.21,17.89
3110,Nouvelle-Aquitaine,304.99,2022-01-24,15:00:00,Hiver,20.332666666666668,1,2022,15.21,17.89
3111,Nouvelle-Aquitaine,0.0,2022-01-24,06:00:00,Hiver,0.0,1,2022,15.21,17.89
3112,Nouvelle-Aquitaine,123.34,2022-01-25,18:00:00,Hiver,6.852222222222222,1,2022,15.21,17.89
3113,Nouvelle-Aquitaine,251.88,2022-01-25,12:00:00,Hiver,20.99,1,2022,15.21,17.89
3114,Nouvelle-Aquitaine,0.0,2022-01-25,06:00:00,Hiver,0.0,1,2022,15.21,17.89
3115,Nouvelle-Aquitaine,0.0,2022-01-25,00:00:00,Hiver,0.0,1,2022,15.21,17.89
3116,Nouvelle-Aquitaine,0.0,2022-01-25,03:00:00,Hiver,0.0,1,2022,15.21,17.89
3117,Nouvelle-Aquitaine,85.89,2022-01-25,09:00:00,Hiver,9.543333333333333,1,2022,15.21,17.89
3118,Nouvelle-Aquitaine,299.69,2022-01-25,15:00:00,Hiver,19.979333333333333,1,2022,15.21,17.89
3119,Nouvelle-Aquitaine,0.01,2022-01-25,21:00:00,Hiver,0.0004761904761904762,1,2022,15.21,17.89
3120,Nouvelle-Aquitaine,0.0,2022-01-26,06:00:00,Hiver,0.0,1,2022,15.21,17.89
3121,Nouvelle-Aquitaine,76.67,2022-01-26,09:00:00,Hiver,8.518888888888888,1,2022,15.21,17.89
3122,Nouvelle-Aquitaine,272.12,2022-01-26,15:00:00,Hiver,18.141333333333332,1,2022,15.21,17.89
3123,Nouvelle-Aquitaine,208.25,2022-01-26,12:00:00,Hiver,17.354166666666668,1,2022,15.21,17.89
3124,Nouvelle-Aquitaine,0.01,2022-01-26,21:00:00,Hiver,0.0004761904761904762,1,2022,15.21,17.89
3125,Nouvelle-Aquitaine,0.0,2022-01-26,00:00:00,Hiver,0.0,1,2022,15.21,17.89
3126,Nouvelle-Aquitaine,120.79,2022-01-26,18:00:00,Hiver,6.710555555555556,1,2022,15.21,17.89
3127,Nouvelle-Aquitaine,0.0,2022-01-26,03:00:00,Hiver,0.0,1,2022,15.21,17.89
3128,Nouvelle-Aquitaine,105.94,2022-01-27,18:00:00,Hiver,5.885555555555555,1,2022,15.21,17.89
3129,Nouvelle-Aquitaine,68.15,2022-01-27,09:00:00,Hiver,7.572222222222223,1,2022,15.21,17.89
3130,Nouvelle-Aquitaine,0.0,2022-01-27,03:00:00,Hiver,0.0,1,2022,15.21,17.89
3131,Nouvelle-Aquitaine,0.0,2022-01-27,06:00:00,Hiver,0.0,1,2022,15.21,17.89
3132,Nouvelle-Aquitaine,0.0,2022-01-27,00:00:00,Hiver,0.0,1,2022,15.21,17.89
3133,Nouvelle-Aquitaine,253.84,2022-01-27,15:00:00,Hiver,16.922666666666668,1,2022,15.21,17.89
3134,Nouvelle-Aquitaine,0.01,2022-01-27,21:00:00,Hiver,0.0004761904761904762,1,2022,15.21,17.89
3135,Nouvelle-Aquitaine,194.53,2022-01-27,12:00:00,Hiver,16.210833333333333,1,2022,15.21,17.89
3136,Nouvelle-Aquitaine,237.96,2022-01-28,15:00:00,Hiver,15.864,1,2022,15.21,17.89
3137,Nouvelle-Aquitaine,0.0,2022-01-28,03:00:00,Hiver,0.0,1,2022,15.21,17.89
3138,Nouvelle-Aquitaine,0.0,2022-01-28,06:00:00,Hiver,0.0,1,2022,15.21,17.89
3139,Nouvelle-Aquitaine,184.56,2022-01-28,12:00:00,Hiver,15.38,1,2022,15.21,17.89
3140,Nouvelle-Aquitaine,110.99,2022-01-28,18:00:00,Hiver,6.16611111111111,1,2022,15.21,17.89
3141,Nouvelle-Aquitaine,0.0,2022-01-28,00:00:00,Hiver,0.0,1,2022,15.21,17.89
3142,Nouvelle-Aquitaine,0.01,2022-01-28,21:00:00,Hiver,0.0004761904761904762,1,2022,15.21,17.89
3143,Nouvelle-Aquitaine,73.57,2022-01-28,09:00:00,Hiver,8.174444444444443,1,2022,15.21,17.89
3144,Nouvelle-Aquitaine,0.0,2022-01-29,21:00:00,Hiver,0.0,1,2022,15.21,17.89
3145,Nouvelle-Aquitaine,219.36,2022-01-29,15:00:00,Hiver,14.624,1,2022,15.21,17.89
3146,Nouvelle-Aquitaine,66.08,2022-01-29,09:00:00,Hiver,7.342222222222222,1,2022,15.21,17.89
3147,Nouvelle-Aquitaine,0.0,2022-01-29,00:00:00,Hiver,0.0,1,2022,15.21,17.89
3148,Nouvelle-Aquitaine,179.98,2022-01-29,12:00:00,Hiver,14.998333333333333,1,2022,15.21,17.89
3149,Nouvelle-Aquitaine,0.0,2022-01-29,06:00:00,Hiver,0.0,1,2022,15.21,17.89
3150,Nouvelle-Aquitaine,0.0,2022-01-29,03:00:00,Hiver,0.0,1,2022,15.21,17.89
3151,Nouvelle-Aquitaine,91.11,2022-01-29,18:00:00,Hiver,5.0616666666666665,1,2022,15.21,17.89
3152,Nouvelle-Aquitaine,0.0,2022-01-30,21:00:00,Hiver,0.0,1,2022,15.21,17.89
3153,Nouvelle-Aquitaine,0.0,2022-01-30,06:00:00,Hiver,0.0,1,2022,15.21,17.89
3154,Nouvelle-Aquitaine,0.0,2022-01-30,03:00:00,Hiver,0.0,1,2022,15.21,17.89
3155,Nouvelle-Aquitaine,64.28,2022-01-30,18:00:00,Hiver,3.571111111111111,1,2022,15.21,17.89
3156,Nouvelle-Aquitaine,0.0,2022-01-30,00:00:00,Hiver,0.0,1,2022,15.21,17.89
3157,Nouvelle-Aquitaine,153.34,2022-01-30,15:00:00,Hiver,10.222666666666667,1,2022,15.21,17.89
3158,Nouvelle-Aquitaine,137.19,2022-01-30,12:00:00,Hiver,11.4325,1,2022,15.21,17.89
3159,Nouvelle-Aquitaine,47.77,2022-01-30,09:00:00,Hiver,5.307777777777778,1,2022,15.21,17.89
3160,Nouvelle-Aquitaine,61.15,2022-01-31,09:00:00,Hiver,6.794444444444444,1,2022,15.21,17.89
3161,Nouvelle-Aquitaine,0.01,2022-01-31,21:00:00,Hiver,0.0004761904761904762,1,2022,15.21,17.89
3162,Nouvelle-Aquitaine,0.0,2022-01-31,06:00:00,Hiver,0.0,1,2022,15.21,17.89
3163,Nouvelle-Aquitaine,91.0,2022-01-31,18:00:00,Hiver,5.055555555555555,1,2022,15.21,17.89
3164,Nouvelle-Aquitaine,0.0,2022-01-31,00:00:00,Hiver,0.0,1,2022,15.21,17.89
3165,Nouvelle-Aquitaine,154.55,2022-01-31,12:00:00,Hiver,12.879166666666668,1,2022,15.21,17.89
3166,Nouvelle-Aquitaine,191.08,2022-01-31,15:00:00,Hiver,12.738666666666667,1,2022,15.21,17.89
3167,Nouvelle-Aquitaine,0.0,2022-01-31,03:00:00,Hiver,0.0,1,2022,15.21,17.89
3168,Nouvelle-Aquitaine,183.53,2022-02-01,15:00:00,Hiver,12.235333333333333,2,2022,15.21,17.89
3169,Nouvelle-Aquitaine,240.87,2022-02-01,12:00:00,Hiver,20.0725,2,2022,15.21,17.89
3170,Nouvelle-Aquitaine,0.0,2022-02-01,06:00:00,Hiver,0.0,2,2022,15.21,17.89
3171,Nouvelle-Aquitaine,0.0,2022-02-01,21:00:00,Hiver,0.0,2,2022,15.21,17.89
3172,Nouvelle-Aquitaine,33.81,2022-02-01,18:00:00,Hiver,1.8783333333333334,2,2022,15.21,17.89
3173,Nouvelle-Aquitaine,0.0,2022-02-01,03:00:00,Hiver,0.0,2,2022,15.21,17.89
3174,Nouvelle-Aquitaine,36.05,2022-02-01,09:00:00,Hiver,4.0055555555555555,2,2022,15.21,17.89
3175,Nouvelle-Aquitaine,0.0,2022-02-01,00:00:00,Hiver,0.0,2,2022,15.21,17.89
3176,Nouvelle-Aquitaine,255.29,2022-02-02,15:00:00,Hiver,17.019333333333332,2,2022,15.21,17.89
3177,Nouvelle-Aquitaine,0.0,2022-02-02,00:00:00,Hiver,0.0,2,2022,15.21,17.89
3178,Nouvelle-Aquitaine,18.86,2022-02-02,09:00:00,Hiver,2.0955555555555554,2,2022,15.21,17.89
3179,Nouvelle-Aquitaine,0.0,2022-02-02,06:00:00,Hiver,0.0,2,2022,15.21,17.89
3180,Nouvelle-Aquitaine,64.54,2022-02-02,18:00:00,Hiver,3.585555555555556,2,2022,15.21,17.89
3181,Nouvelle-Aquitaine,187.25,2022-02-02,12:00:00,Hiver,15.604166666666666,2,2022,15.21,17.89
3182,Nouvelle-Aquitaine,0.0,2022-02-02,03:00:00,Hiver,0.0,2,2022,15.21,17.89
3183,Nouvelle-Aquitaine,0.02,2022-02-02,21:00:00,Hiver,0.0009523809523809524,2,2022,15.21,17.89
3184,Nouvelle-Aquitaine,0.0,2022-02-03,03:00:00,Hiver,0.0,2,2022,15.21,17.89
3185,Nouvelle-Aquitaine,0.01,2022-02-03,21:00:00,Hiver,0.0004761904761904762,2,2022,15.21,17.89
3186,Nouvelle-Aquitaine,236.18,2022-02-03,12:00:00,Hiver,19.68166666666667,2,2022,15.21,17.89
3187,Nouvelle-Aquitaine,277.23,2022-02-03,15:00:00,Hiver,18.482000000000003,2,2022,15.21,17.89
3188,Nouvelle-Aquitaine,32.65,2022-02-03,09:00:00,Hiver,3.6277777777777778,2,2022,15.21,17.89
3189,Nouvelle-Aquitaine,58.83,2022-02-03,18:00:00,Hiver,3.268333333333333,2,2022,15.21,17.89
3190,Nouvelle-Aquitaine,0.0,2022-02-03,06:00:00,Hiver,0.0,2,2022,15.21,17.89
3191,Nouvelle-Aquitaine,0.0,2022-02-03,00:00:00,Hiver,0.0,2,2022,15.21,17.89
3192,Nouvelle-Aquitaine,35.46,2022-02-04,18:00:00,Hiver,1.97,2,2022,15.21,17.89
3193,Nouvelle-Aquitaine,0.01,2022-02-04,21:00:00,Hiver,0.0004761904761904762,2,2022,15.21,17.89
3194,Nouvelle-Aquitaine,0.0,2022-02-04,03:00:00,Hiver,0.0,2,2022,15.21,17.89
3195,Nouvelle-Aquitaine,152.56,2022-02-04,15:00:00,Hiver,10.170666666666667,2,2022,15.21,17.89
3196,Nouvelle-Aquitaine,138.22,2022-02-04,12:00:00,Hiver,11.518333333333333,2,2022,15.21,17.89
3197,Nouvelle-Aquitaine,0.0,2022-02-04,06:00:00,Hiver,0.0,2,2022,15.21,17.89
3198,Nouvelle-Aquitaine,0.0,2022-02-04,00:00:00,Hiver,0.0,2,2022,15.21,17.89
3199,Nouvelle-Aquitaine,18.15,2022-02-04,09:00:00,Hiver,2.0166666666666666,2,2022,15.21,17.89
3200,Nouvelle-Aquitaine,349.52,2022-02-05,12:00:00,Hiver,29.126666666666665,2,2022,15.21,17.89
3201,Nouvelle-Aquitaine,370.33,2022-02-05,15:00:00,Hiver,24.688666666666666,2,2022,15.21,17.89
3202,Nouvelle-Aquitaine,46.51,2022-02-05,09:00:00,Hiver,5.167777777777777,2,2022,15.21,17.89
3203,Nouvelle-Aquitaine,0.0,2022-02-05,06:00:00,Hiver,0.0,2,2022,15.21,17.89
3204,Nouvelle-Aquitaine,0.0,2022-02-05,00:00:00,Hiver,0.0,2,2022,15.21,17.89
3205,Nouvelle-Aquitaine,0.0,2022-02-05,03:00:00,Hiver,0.0,2,2022,15.21,17.89
3206,Nouvelle-Aquitaine,82.51,2022-02-05,18:00:00,Hiver,4.58388888888889,2,2022,15.21,17.89
3207,Nouvelle-Aquitaine,0.01,2022-02-05,21:00:00,Hiver,0.0004761904761904762,2,2022,15.21,17.89
3208,Nouvelle-Aquitaine,53.73,2022-02-06,18:00:00,Hiver,2.985,2,2022,15.21,17.89
3209,Nouvelle-Aquitaine,40.82,2022-02-06,09:00:00,Hiver,4.535555555555556,2,2022,15.21,17.89
3210,Nouvelle-Aquitaine,260.43,2022-02-06,15:00:00,Hiver,17.362000000000002,2,2022,15.21,17.89
3211,Nouvelle-Aquitaine,0.01,2022-02-06,21:00:00,Hiver,0.0004761904761904762,2,2022,15.21,17.89
3212,Nouvelle-Aquitaine,0.0,2022-02-06,06:00:00,Hiver,0.0,2,2022,15.21,17.89
3213,Nouvelle-Aquitaine,0.0,2022-02-06,00:00:00,Hiver,0.0,2,2022,15.21,17.89
3214,Nouvelle-Aquitaine,271.32,2022-02-06,12:00:00,Hiver,22.61,2,2022,15.21,17.89
3215,Nouvelle-Aquitaine,0.0,2022-02-06,03:00:00,Hiver,0.0,2,2022,15.21,17.89
3216,Nouvelle-Aquitaine,54.83,2022-02-07,09:00:00,Hiver,6.092222222222222,2,2022,15.21,17.89
3217,Nouvelle-Aquitaine,0.01,2022-02-07,21:00:00,Hiver,0.0004761904761904762,2,2022,15.21,17.89
3218,Nouvelle-Aquitaine,94.88,2022-02-07,18:00:00,Hiver,5.271111111111111,2,2022,15.21,17.89
3219,Nouvelle-Aquitaine,0.0,2022-02-07,00:00:00,Hiver,0.0,2,2022,15.21,17.89
3220,Nouvelle-Aquitaine,282.94,2022-02-07,15:00:00,Hiver,18.862666666666666,2,2022,15.21,17.89
3221,Nouvelle-Aquitaine,0.0,2022-02-07,03:00:00,Hiver,0.0,2,2022,15.21,17.89
3222,Nouvelle-Aquitaine,252.12,2022-02-07,12:00:00,Hiver,21.01,2,2022,15.21,17.89
3223,Nouvelle-Aquitaine,0.0,2022-02-07,06:00:00,Hiver,0.0,2,2022,15.21,17.89
3224,Nouvelle-Aquitaine,0.0,2022-02-08,06:00:00,Hiver,0.0,2,2022,15.21,17.89
3225,Nouvelle-Aquitaine,0.0,2022-02-08,21:00:00,Hiver,0.0,2,2022,15.21,17.89
3226,Nouvelle-Aquitaine,0.0,2022-02-08,00:00:00,Hiver,0.0,2,2022,15.21,17.89
3227,Nouvelle-Aquitaine,0.0,2022-02-08,03:00:00,Hiver,0.0,2,2022,15.21,17.89
3228,Nouvelle-Aquitaine,148.78,2022-02-08,18:00:00,Hiver,8.265555555555556,2,2022,15.21,17.89
3229,Nouvelle-Aquitaine,330.51,2022-02-08,12:00:00,Hiver,27.5425,2,2022,15.21,17.89
3230,Nouvelle-Aquitaine,389.08,2022-02-08,15:00:00,Hiver,25.938666666666666,2,2022,15.21,17.89
3231,Nouvelle-Aquitaine,95.58,2022-02-08,09:00:00,Hiver,10.62,2,2022,15.21,17.89
3232,Nouvelle-Aquitaine,0.0,2022-02-09,06:00:00,Hiver,0.0,2,2022,15.21,17.89
3233,Nouvelle-Aquitaine,374.35,2022-02-09,15:00:00,Hiver,24.956666666666667,2,2022,15.21,17.89
3234,Nouvelle-Aquitaine,0.01,2022-02-09,21:00:00,Hiver,0.0004761904761904762,2,2022,15.21,17.89
3235,Nouvelle-Aquitaine,336.42,2022-02-09,12:00:00,Hiver,28.035,2,2022,15.21,17.89
3236,Nouvelle-Aquitaine,110.14,2022-02-09,09:00:00,Hiver,12.237777777777778,2,2022,15.21,17.89
3237,Nouvelle-Aquitaine,0.0,2022-02-09,03:00:00,Hiver,0.0,2,2022,15.21,17.89
3238,Nouvelle-Aquitaine,0.0,2022-02-09,00:00:00,Hiver,0.0,2,2022,15.21,17.89
3239,Nouvelle-Aquitaine,155.93,2022-02-09,18:00:00,Hiver,8.662777777777778,2,2022,15.21,17.89
3240,Nouvelle-Aquitaine,317.4,2022-02-10,15:00:00,Hiver,21.16,2,2022,15.21,17.89
3241,Nouvelle-Aquitaine,0.0,2022-02-10,06:00:00,Hiver,0.0,2,2022,15.21,17.89
3242,Nouvelle-Aquitaine,0.0,2022-02-10,03:00:00,Hiver,0.0,2,2022,15.21,17.89
3243,Nouvelle-Aquitaine,0.01,2022-02-10,21:00:00,Hiver,0.0004761904761904762,2,2022,15.21,17.89
3244,Nouvelle-Aquitaine,273.81,2022-02-10,12:00:00,Hiver,22.8175,2,2022,15.21,17.89
3245,Nouvelle-Aquitaine,0.0,2022-02-10,00:00:00,Hiver,0.0,2,2022,15.21,17.89
3246,Nouvelle-Aquitaine,97.77,2022-02-10,09:00:00,Hiver,10.863333333333333,2,2022,15.21,17.89
3247,Nouvelle-Aquitaine,142.62,2022-02-10,18:00:00,Hiver,7.923333333333334,2,2022,15.21,17.89
3248,Nouvelle-Aquitaine,0.0,2022-02-11,06:00:00,Hiver,0.0,2,2022,15.21,17.89
3249,Nouvelle-Aquitaine,271.35,2022-02-11,12:00:00,Hiver,22.6125,2,2022,15.21,17.89
3250,Nouvelle-Aquitaine,321.64,2022-02-11,15:00:00,Hiver,21.442666666666664,2,2022,15.21,17.89
3251,Nouvelle-Aquitaine,150.41,2022-02-11,18:00:00,Hiver,8.356111111111112,2,2022,15.21,17.89
3252,Nouvelle-Aquitaine,0.0,2022-02-11,03:00:00,Hiver,0.0,2,2022,15.21,17.89
3253,Nouvelle-Aquitaine,0.0,2022-02-11,00:00:00,Hiver,0.0,2,2022,15.21,17.89
3254,Nouvelle-Aquitaine,103.65,2022-02-11,09:00:00,Hiver,11.516666666666667,2,2022,15.21,17.89
3255,Nouvelle-Aquitaine,0.01,2022-02-11,21:00:00,Hiver,0.0004761904761904762,2,2022,15.21,17.89
3256,Nouvelle-Aquitaine,146.33,2022-02-12,18:00:00,Hiver,8.129444444444445,2,2022,15.21,17.89
3257,Nouvelle-Aquitaine,279.22,2022-02-12,12:00:00,Hiver,23.268333333333334,2,2022,15.21,17.89
3258,Nouvelle-Aquitaine,0.0,2022-02-12,03:00:00,Hiver,0.0,2,2022,15.21,17.89
3259,Nouvelle-Aquitaine,0.0,2022-02-12,06:00:00,Hiver,0.0,2,2022,15.21,17.89
3260,Nouvelle-Aquitaine,0.01,2022-02-12,21:00:00,Hiver,0.0004761904761904762,2,2022,15.21,17.89
3261,Nouvelle-Aquitaine,99.01,2022-02-12,09:00:00,Hiver,11.001111111111111,2,2022,15.21,17.89
3262,Nouvelle-Aquitaine,0.0,2022-02-12,00:00:00,Hiver,0.0,2,2022,15.21,17.89
3263,Nouvelle-Aquitaine,330.28,2022-02-12,15:00:00,Hiver,22.018666666666665,2,2022,15.21,17.89
3264,Nouvelle-Aquitaine,0.0,2022-02-13,06:00:00,Hiver,0.0,2,2022,15.21,17.89
3265,Nouvelle-Aquitaine,0.01,2022-02-13,21:00:00,Hiver,0.0004761904761904762,2,2022,15.21,17.89
3266,Nouvelle-Aquitaine,120.27,2022-02-13,09:00:00,Hiver,13.363333333333333,2,2022,15.21,17.89
3267,Nouvelle-Aquitaine,0.0,2022-02-13,03:00:00,Hiver,0.0,2,2022,15.21,17.89
